from_node_id,to_node_id,maxspeed,length,speed_kph,travel_time,bearing,geometry,highway_type,out_degree,in_degree,lanes
71,89,"['60', '120']",264.89,90.0,10.6,347.6,"LINESTRING (-8.5938865 41.1713532, -8.594038100000001 41.1714805, -8.594108200000001 41.1715674, -8.594238799999999 41.1716745, -8.594329999999999 41.1717717, -8.5944167 41.1718799, -8.594499799999999 41.1719877, -8.594564 41.1720954, -8.5946198 41.1722149, -8.594666800000001 41.1723373, -8.594697 41.1724602, -8.594714400000001 41.1725844, -8.594720000000001 41.1727078, -8.594708499999999 41.1728674, -8.594685500000001 41.1730597, -8.5945277 41.1735411)",1,1,1,1
71,72,80,284.471,80.0,12.8,280.1,"LINESTRING (-8.5938865 41.1713532, -8.594243799999999 41.1715311, -8.594523799999999 41.1716668, -8.594834199999999 41.1717775, -8.595151 41.1718512, -8.595313900000001 41.1718772, -8.5954794 41.1718939, -8.5958202 41.1719027, -8.59615 41.1718873, -8.596299500000001 41.1718764, -8.5964826 41.171863, -8.5967824 41.1718256, -8.597096799999999 41.1717841)",1,1,1,2
72,3649,80,319.882,80.0,14.4,259.5,"LINESTRING (-8.597096799999999 41.1717841, -8.5972761 41.1717442, -8.5976502 41.1716611, -8.598466500000001 41.171497, -8.599012099999999 41.1713899, -8.599655200000001 41.17129, -8.5999122 41.1712674, -8.600237699999999 41.1712524, -8.6002844 41.1712502, -8.6005164 41.1712527, -8.600831700000001 41.1712629)",1,2,2,4
73,89,"['50', '40', '120']",506.412,70.0,26.0,52.1,"LINESTRING (-8.5980825 41.1714553, -8.597594600000001 41.1714676, -8.5974617 41.1714666, -8.5973448 41.1714524, -8.597262499999999 41.1714317, -8.597189 41.1714034, -8.597121700000001 41.1713693, -8.5970598 41.1713264, -8.5970031 41.1712801, -8.596953900000001 41.1712318, -8.5969081 41.1711811, -8.5968096 41.1710793, -8.5967547 41.1710353, -8.596692300000001 41.1709944, -8.5966209 41.1709653, -8.596543499999999 41.1709424, -8.5964641 41.170931, -8.596382800000001 41.1709249, -8.5962944 41.1709321, -8.596209099999999 41.1709463, -8.596126999999999 41.1709757, -8.596047 41.1710149, -8.595987900000001 41.1710561, -8.595932899999999 41.1711002, -8.595881500000001 41.1711507, -8.595833600000001 41.1712024, -8.5957413 41.1713111, -8.595653 41.1714192, -8.5955452 41.1715535, -8.595414699999999 41.1717461, -8.595344499999999 41.1718573, -8.5952784 41.1719747, -8.595221 41.1720805, -8.595113599999999 41.1723135, -8.5949531 41.1726805, -8.5948586 41.1728652, -8.5945277 41.1735411)",1,1,1,2
73,3647,80,151.715,80.0,6.8,76.6,"LINESTRING (-8.5980825 41.1714553, -8.597601600000001 41.171549, -8.5971127 41.1716434, -8.596786699999999 41.1717033, -8.5963197 41.1717708)",1,1,1,3
74,315,80,738.943,80.0,33.3,86.5,"LINESTRING (-8.6187612 41.1737099, -8.617028400000001 41.1738986, -8.6156709 41.174086, -8.614387300000001 41.1743083, -8.6140302 41.1743728, -8.613603100000001 41.1744194, -8.613171299999999 41.1744444, -8.612724200000001 41.1744467, -8.6122417 41.1744198, -8.6117545 41.1743715, -8.6113088 41.174325, -8.6112907 41.1743231, -8.6108274 41.1742758, -8.6103421 41.1741747, -8.610068200000001 41.1741101)",1,1,1,3
74,1004,0,148.965,55.8,9.6,87.0,"LINESTRING (-8.6187612 41.1737099, -8.6186209 41.1736604, -8.617653300000001 41.1737269, -8.6170037 41.1737785)",1,2,1,1
75,76,80,1343.728,80.0,60.5,248.2,"LINESTRING (-8.6254855 41.1731767, -8.626012299999999 41.1731103, -8.6262534 41.1730907, -8.626787800000001 41.1730336, -8.6270731 41.1730093, -8.6275707 41.1729486, -8.628169 41.1728587, -8.6285898 41.1727779, -8.6292317 41.1726391, -8.631804300000001 41.1721074, -8.6341836 41.171604, -8.6349099 41.1714503, -8.6353823 41.1713354, -8.6361072 41.171126, -8.6364412 41.1710052, -8.6368408 41.1708607, -8.637219999999999 41.1706806, -8.637658800000001 41.1704546, -8.6383315 41.170043, -8.6391914 41.1694225, -8.6396461 41.1690926, -8.6400656 41.1687869)",1,2,2,4
76,84,80,211.259,80.0,9.5,226.3,"LINESTRING (-8.6400656 41.1687869, -8.6409606 41.1681478, -8.641889600000001 41.1674738)",1,1,1,3
76,1,"['60', '40']",177.257,50.0,12.8,253.5,"LINESTRING (-8.6400656 41.1687869, -8.6401945 41.1687955, -8.6405856 41.1685887, -8.640764300000001 41.1685184, -8.640961300000001 41.168461, -8.641441800000001 41.168377, -8.641867599999999 41.1683558, -8.6420446 41.168347)",1,2,1,1
77,2279,80,1104.387,80.0,49.7,64.5,"LINESTRING (-8.6402255 41.1684717, -8.6399326 41.1686848, -8.6397864 41.1687912, -8.6394296 41.1690508, -8.639061699999999 41.1693235, -8.638215900000001 41.169924, -8.637548900000001 41.1703398, -8.6371357 41.1705565, -8.6367384 41.1707316, -8.636366300000001 41.1708806, -8.636038900000001 41.1709882, -8.6353214 41.1712011, -8.6347085 41.171345, -8.6341331 41.1714657, -8.6317597 41.1719635, -8.629856 41.1723601, -8.629181300000001 41.1725108, -8.6285632 41.1726528)",1,2,2,4
78,4085,0,232.04,55.8,15.0,337.2,"LINESTRING (-8.642433799999999 41.1670798, -8.642732199999999 41.1669635, -8.642846499999999 41.1669295, -8.6430039 41.1669303, -8.643141399999999 41.1669617, -8.6432498 41.1670147, -8.643421699999999 41.1671493, -8.643550299999999 41.1672823, -8.6436008 41.1674032, -8.643571700000001 41.1675207, -8.643489300000001 41.1676087, -8.6434218 41.1676499, -8.643296100000001 41.1676902, -8.643174800000001 41.1676979, -8.643066900000001 41.1676804, -8.642974300000001 41.1676362, -8.6428707 41.1675859, -8.6426564 41.1674784)",1,1,1,1
78,79,80,154.523,80.0,7.0,229.5,"LINESTRING (-8.642433799999999 41.1670798, -8.6431264 41.1665944, -8.6438364 41.1661784)",1,1,1,3
79,270,80,368.62,80.0,16.6,238.5,"LINESTRING (-8.6438364 41.1661784, -8.643919500000001 41.1661341, -8.6440977 41.1660391, -8.6448354 41.1656763, -8.645718499999999 41.1652957, -8.646421500000001 41.1649919, -8.6471743 41.1646601, -8.647588900000001 41.1644474)",1,2,2,4
80,126,80,524.899,80.0,23.6,157.6,"LINESTRING (-8.6473116 41.1583005, -8.6467838 41.1576721, -8.646545700000001 41.1573886, -8.6464105 41.157204, -8.646336099999999 41.1570948, -8.6460349 41.156564, -8.6459571 41.1564041, -8.6458826 41.1562423, -8.6457532 41.1559312, -8.645208999999999 41.1545847, -8.6451315 41.1543915, -8.6450522 41.1542122, -8.6449368 41.1539618)",1,2,2,4
82,3972,80,461.185,80.0,20.8,327.2,"LINESTRING (-8.6423205 41.1516478, -8.6428349 41.1519595, -8.6430887 41.1521214, -8.643336 41.1522959, -8.643675699999999 41.1525659, -8.643792400000001 41.1526663, -8.643940300000001 41.1528041, -8.6441769 41.1530624, -8.6444154 41.1533696, -8.6445129 41.1535123, -8.644624200000001 41.1536905, -8.644713899999999 41.1538521, -8.644871200000001 41.1541764, -8.6449344 41.1543193, -8.645010900000001 41.1545059, -8.6452306 41.1550502)",1,2,2,4
83,124,0,546.059,55.8,35.2,73.9,"LINESTRING (-8.6408358 41.1497612, -8.640845199999999 41.1498869, -8.6408451 41.1500061, -8.6408304 41.1501359, -8.640806100000001 41.1502451, -8.640772699999999 41.1503409, -8.6407308 41.1504296, -8.640661400000001 41.1505408, -8.6405741 41.1506439, -8.6405511 41.1506655, -8.6404633 41.1507452, -8.6403555 41.1508255, -8.6401696 41.1509354, -8.6399025 41.1510462, -8.6396514 41.1511125, -8.639395 41.1511419, -8.6390773 41.1511383, -8.6385316 41.1510977, -8.6381032 41.151072, -8.637616299999999 41.1510395, -8.636499300000001 41.1509783, -8.635744600000001 41.1509154, -8.6355071 41.1509208)",1,1,0,2
83,82,80,248.928,80.0,11.2,329.4,"LINESTRING (-8.6408358 41.1497612, -8.6408884 41.1499311, -8.6409421 41.1500826, -8.6409924 41.1502078, -8.641048899999999 41.1503241, -8.6411117 41.1504401, -8.641182799999999 41.1505562, -8.6412549 41.150667, -8.641336900000001 41.1507828, -8.641402899999999 41.1508681, -8.641422199999999 41.150893, -8.64151 41.1509899, -8.641616600000001 41.151099, -8.6417185 41.1511967, -8.641824 41.1512902, -8.641944000000001 41.1513866, -8.6420639 41.1514765, -8.642187399999999 41.1515623, -8.6423205 41.1516478)",1,1,0,3
84,78,80,63.202,80.0,2.8,226.1,"LINESTRING (-8.641889600000001 41.1674738, -8.642433799999999 41.1670798)",1,2,2,4
85,91,40,239.913,40.0,21.6,243.2,"LINESTRING (-8.5920399 41.180349, -8.5919151 41.180258, -8.591859400000001 41.1802132, -8.591809100000001 41.1801681, -8.5917511 41.1801008, -8.591717299999999 41.1800391, -8.591690099999999 41.1799665, -8.5916786 41.1798946, -8.591682199999999 41.179829, -8.5916993 41.179763, -8.5917379 41.179677, -8.591800599999999 41.1795993, -8.5918724 41.1795352, -8.591958200000001 41.179485, -8.5920816 41.1794347, -8.5922033 41.1794096, -8.5923172 41.1794036, -8.5924323 41.1794131, -8.592547400000001 41.1794408, -8.5926422 41.1794797, -8.592734999999999 41.1795352, -8.592809600000001 41.1796057, -8.592861600000001 41.1796764, -8.592905999999999 41.179758, -8.5929605 41.1798713, -8.5930012 41.179984)",1,0,1,1
85,3755,0,168.173,43.6,13.9,112.1,"LINESTRING (-8.5920399 41.180349, -8.591870500000001 41.1802895, -8.591228600000001 41.1800642, -8.5910589 41.1800168, -8.590665 41.1799067, -8.5901797 41.1797814)",2,2,1,2
86,536,0,13.212,43.3,1.1,120.2,"LINESTRING (-8.6209585 41.1807558, -8.6208639 41.1807166, -8.620822199999999 41.180696)",2,2,1,1
86,3539,"['50', '40']",112.71,45.0,9.0,57.0,"LINESTRING (-8.6209585 41.1807558, -8.620434700000001 41.1810078, -8.620150900000001 41.1811388, -8.619828999999999 41.1813074)",6,1,1,1
87,188,0,253.36,49.0,18.6,150.4,"LINESTRING (-8.623949400000001 41.1798161, -8.623354300000001 41.1792919, -8.6227532 41.1787506, -8.622632599999999 41.1785944, -8.6225594 41.1784143, -8.622529800000001 41.1781613, -8.6225065 41.1779013)",6,1,2,1
88,188,70,230.452,70.0,11.9,182.1,"LINESTRING (-8.622407600000001 41.1799712, -8.622420999999999 41.1789647, -8.6224679 41.178134, -8.6225065 41.1779013)",6,1,0,2
89,91,120,731.575,120.0,21.9,10.1,"LINESTRING (-8.5945277 41.1735411, -8.5944377 41.1737538, -8.5941638 41.1743589, -8.5939639 41.1748087, -8.5937626 41.1752967, -8.593673000000001 41.1755407, -8.593556700000001 41.1759071, -8.5934931 41.1761458, -8.5934341 41.176402, -8.5933493 41.176812, -8.593323699999999 41.1769556, -8.5933043 41.1771011, -8.5932928 41.1772706, -8.5931806 41.1784221, -8.5930012 41.179984)",1,0,2,4
90,3647,"['60', '40']",431.345,50.0,31.1,214.8,"LINESTRING (-8.5947981 41.1734158, -8.594969499999999 41.1729406, -8.595075400000001 41.1726693, -8.595225599999999 41.1723205, -8.5953322 41.1720913, -8.5954067 41.1719534, -8.5954742 41.1718423, -8.595549500000001 41.1717255, -8.5956639 41.1715669, -8.595801700000001 41.1713937, -8.595936399999999 41.1712364, -8.5959872 41.1711889, -8.5961111 41.1710959, -8.596174 41.1710601, -8.596248900000001 41.171032, -8.596411099999999 41.1710187, -8.5964931 41.1710283, -8.596573299999999 41.1710492, -8.596646399999999 41.1710843, -8.59671 41.17113, -8.5967614 41.1711865, -8.5968023 41.1712646, -8.5968143 41.1713227, -8.596815700000001 41.1713861, -8.5967954 41.1714489, -8.5967755 41.1714806, -8.5967325 41.1715306, -8.5966811 41.1715759, -8.596563 41.1716486, -8.5963197 41.1717708)",1,1,1,1
90,72,60,277.204,60.0,16.6,226.7,"LINESTRING (-8.5947981 41.1734158, -8.5949884 41.1730954, -8.595079800000001 41.1729629, -8.595159799999999 41.1728509, -8.595243399999999 41.1727417, -8.5953427 41.1726308, -8.5954345 41.1725314, -8.5955452 41.1724333, -8.5956604 41.1723394, -8.595784999999999 41.172249, -8.5959191 41.1721731, -8.5960605 41.1721046, -8.5962087 41.1720432, -8.596434800000001 41.1719616, -8.597096799999999 41.1717841)",1,1,1,2
92,194,40,309.819,40.0,27.9,308.1,"LINESTRING (-8.593171 41.1807675, -8.5932382 41.1805518, -8.593306999999999 41.1803912, -8.5933381 41.1803339, -8.593376900000001 41.180279, -8.593420800000001 41.1802277, -8.5934755 41.1801854, -8.5935422 41.1801442, -8.5936165 41.1801112, -8.5937132 41.1800827, -8.593807999999999 41.1800663, -8.593916699999999 41.1800609, -8.5940169 41.1800684, -8.5941156 41.180092, -8.594209599999999 41.1801249, -8.5942737 41.180157, -8.594329 41.1801928, -8.594382700000001 41.1802387, -8.594425899999999 41.1802859, -8.5944653 41.1803382, -8.594499600000001 41.1804004, -8.594515700000001 41.1804498, -8.5945252 41.1805119, -8.5945223 41.180571, -8.594507699999999 41.1806379, -8.5944816 41.1807003, -8.594442000000001 41.1807576, -8.5944003 41.1808078, -8.5943506 41.1808529, -8.5942893 41.1808963, -8.594224799999999 41.1809322, -8.594142700000001 41.1809639, -8.5940472 41.1809886, -8.5939464 41.1810027, -8.593817100000001 41.1810047, -8.593669800000001 41.180987, -8.593472800000001 41.1809453)",1,1,0,1
92,90,"['80', '120']",833.73,100.0,30.0,189.5,"LINESTRING (-8.593171 41.1807675, -8.5931751 41.180301, -8.593211200000001 41.1799489, -8.5932481 41.1796177, -8.5933761 41.1784759, -8.593492899999999 41.1772748, -8.593508099999999 41.1771179, -8.593525400000001 41.1769696, -8.5935512 41.176828, -8.5936322 41.1764156, -8.5936883 41.1761752, -8.593761199999999 41.1759071, -8.593878399999999 41.1755446, -8.594015000000001 41.1751818, -8.5941671 41.1748267, -8.594415400000001 41.174267, -8.5947981 41.1734158)",1,2,0,4
93,3455,0,93.328,44.4,7.6,143.8,"LINESTRING (-8.6381035 41.170477, -8.638075600000001 41.1704449, -8.6375683 41.1699357, -8.637494999999999 41.1698612, -8.6374452 41.1698)",3,3,3,2
93,495,0,35.788,44.4,2.9,37.5,"LINESTRING (-8.6381035 41.170477, -8.638119400000001 41.1705149, -8.638118499999999 41.170534, -8.6381145 41.1705548, -8.6380971 41.170583, -8.6380812 41.1706025, -8.6380634 41.1706161, -8.638031700000001 41.1706303, -8.6379316 41.1706671, -8.637901400000001 41.170684, -8.637872700000001 41.1707033)",3,2,3,2
94,401,0,100.548,48.6,7.4,191.6,"LINESTRING (-8.6294021 41.1569695, -8.6294436 41.1568024, -8.629509199999999 41.1565524, -8.6296263 41.1561495, -8.6296436 41.1560838)",4,2,1,1
94,3749,0,72.441,48.6,5.4,82.8,"LINESTRING (-8.6294021 41.1569695, -8.6292217 41.1569555, -8.629189800000001 41.1569521, -8.6289695 41.156957, -8.6287535 41.1569902, -8.628712200000001 41.1570027, -8.628557799999999 41.1570493)",4,2,1,3
95,3750,0,62.238,48.6,4.6,352.3,"LINESTRING (-8.6279141 41.1578748, -8.6279053 41.1579511, -8.627902600000001 41.1580992, -8.6279143 41.158163, -8.6279352 41.1582767, -8.6279623 41.1583483, -8.628012399999999 41.1584204)",4,2,2,3
96,1808,0,57.776,48.6,4.3,61.7,"LINESTRING (-8.6721342 41.1552865, -8.6719939 41.1553423, -8.671621999999999 41.1554943, -8.671526500000001 41.1555327)",4,1,1,2
96,734,0,20.425,48.6,1.5,331.9,"LINESTRING (-8.6721342 41.1552865, -8.672153700000001 41.15533, -8.6721795 41.1553716, -8.6722111 41.1554109, -8.6722483 41.1554473)",4,1,1,3
97,98,0,68.303,48.6,5.1,99.1,"LINESTRING (-8.6731032 41.154912, -8.673040800000001 41.1548624, -8.672968600000001 41.1548212, -8.6728884 41.1547893, -8.6728024 41.1547677, -8.672712900000001 41.1547569, -8.6726223 41.1547572, -8.6725329 41.1547685, -8.672447200000001 41.1547907, -8.672367400000001 41.154823)",4,2,2,3
97,663,0,41.487,48.6,3.1,232.5,"LINESTRING (-8.6731032 41.154912, -8.6732411 41.1548353, -8.673496399999999 41.154685)",4,3,2,0
98,4110,0,92.124,48.6,6.8,142.7,"LINESTRING (-8.672367400000001 41.154823, -8.672295800000001 41.1547354, -8.6720889 41.1545295, -8.6720484 41.1544892, -8.671818500000001 41.154275, -8.6717011 41.1541645)",4,2,2,3
98,681,0,15.977,48.6,1.2,47.2,"LINESTRING (-8.672367400000001 41.154823, -8.6723161 41.1548513, -8.672269399999999 41.1548838, -8.672228 41.1549202)",4,1,2,3
99,1019,0,113.525,44.4,9.2,142.8,"LINESTRING (-8.675682200000001 41.1534242, -8.6748615 41.1526115)",3,1,3,0
99,1189,0,73.572,48.6,5.4,232.0,"LINESTRING (-8.675682200000001 41.1534242, -8.676374600000001 41.1530168)",4,3,3,0
99,666,0,130.297,48.6,9.7,52.5,"LINESTRING (-8.675682200000001 41.1534242, -8.674956099999999 41.1538443, -8.6749051 41.1538739, -8.6745597 41.1540736, -8.6744482 41.1541382)",4,3,3,0
100,1766,0,21.55,44.4,1.7,244.9,"LINESTRING (-8.677300600000001 41.1549514, -8.6775337 41.1548692)",3,3,2,0
100,1757,0,97.926,44.4,7.9,138.9,"LINESTRING (-8.677300600000001 41.1549514, -8.677104999999999 41.1548226, -8.6769085 41.1546297, -8.676533900000001 41.1542895)",3,3,2,0
101,246,0,25.194,43.3,2.1,63.5,"LINESTRING (-8.6761166 41.1497859, -8.676050699999999 41.1497871, -8.6760112 41.1497873, -8.675981500000001 41.1497931, -8.6759518 41.1498048, -8.6759232 41.1498188, -8.6759004 41.1498328, -8.675884 41.1498489, -8.6758709 41.149878)",2,1,2,1
101,244,30,410.463,30.0,49.3,329.3,"LINESTRING (-8.6761166 41.1497859, -8.676169 41.1498831, -8.6762792 41.1500299, -8.676520699999999 41.150334, -8.6766623 41.1504676, -8.6768973 41.1506594, -8.6770303 41.1507594, -8.6771063 41.1508206, -8.677437400000001 41.1510348, -8.6776131 41.1511588, -8.6776369 41.1511763, -8.677676 41.1512069, -8.677701600000001 41.1512423, -8.677723200000001 41.1512869, -8.6777728 41.1515028, -8.677799800000001 41.1516261, -8.6778177 41.1516789, -8.6778412 41.1517364, -8.677866699999999 41.1517939, -8.6778981 41.1518494, -8.6779362 41.1519099, -8.678061400000001 41.1520901, -8.678266000000001 41.1523863, -8.6784081 41.1526228, -8.678438 41.1526726, -8.678456600000001 41.1527037, -8.678571 41.1528939)",2,2,2,2
101,245,30,63.019,30.0,7.6,132.0,"LINESTRING (-8.6761166 41.1497859, -8.6760295 41.1497215, -8.675955800000001 41.1496701, -8.6757869 41.1495434, -8.675731000000001 41.1494981, -8.6756984 41.1494741, -8.675663800000001 41.149454, -8.6756323 41.149438, -8.675559700000001 41.1494088)",2,3,2,2
101,2501,0,104.201,10.0,37.5,152.3,"LINESTRING (-8.6761166 41.1497859, -8.6760812 41.1496775, -8.6760488 41.1496278, -8.6756957 41.1491463, -8.6755399 41.1489601)",7,1,2,0
102,4659,0,153.074,10.0,55.1,238.5,"LINESTRING (-8.672922 41.148765, -8.6732326 41.1486312, -8.673301800000001 41.1486029, -8.6741177 41.148261, -8.674191 41.1482266, -8.6742638 41.1481943, -8.674362199999999 41.1481395, -8.674474500000001 41.1480489)",7,1,3,0
102,103,0,124.278,10.0,44.7,188.0,"LINESTRING (-8.672922 41.148765, -8.672896700000001 41.148666, -8.672894700000001 41.1485413, -8.6729068 41.1484196, -8.6729308 41.1483484, -8.6731055 41.1477467, -8.673127600000001 41.1476677)",7,2,3,0
102,4673,0,33.8,10.0,12.2,6.3,"LINESTRING (-8.672922 41.148765, -8.6728813 41.1488539, -8.6728653 41.1489417, -8.672878600000001 41.1490626)",7,3,3,0
103,3834,0,409.347,10.0,147.4,92.0,"LINESTRING (-8.673127600000001 41.1476677, -8.6730418 41.1476582, -8.672954600000001 41.1476499, -8.6713243 41.1476141, -8.6712717 41.1476127, -8.670873500000001 41.1476021, -8.6708064 41.1476017, -8.670315499999999 41.1475888, -8.6688276 41.147551, -8.668308100000001 41.147539, -8.6682428 41.1475388)",7,2,2,0
103,102,0,124.278,10.0,44.7,8.0,"LINESTRING (-8.673127600000001 41.1476677, -8.6731055 41.1477467, -8.6729308 41.1483484, -8.6729068 41.1484196, -8.672894700000001 41.1485413, -8.672896700000001 41.148666, -8.672922 41.148765)",7,3,2,0
104,4749,50,198.867,50.0,14.3,204.1,"LINESTRING (-8.643944899999999 41.1603361, -8.644003100000001 41.1602382, -8.644178 41.1599425, -8.644216800000001 41.1598769, -8.644227300000001 41.1598592, -8.6442902 41.1597535, -8.6442985 41.1597395, -8.6448213 41.1588688, -8.6449149 41.1587036)",4,2,2,1
104,105,0,161.78,43.6,13.4,102.5,"LINESTRING (-8.643944899999999 41.1603361, -8.6436513 41.1602864, -8.6423077 41.1600589, -8.642058499999999 41.1600204)",2,2,2,2
105,923,0,12.528,48.6,0.9,48.7,"LINESTRING (-8.642058499999999 41.1600204, -8.641946000000001 41.1600947)",4,2,2,0
105,4576,0,50.658,43.6,4.2,101.9,"LINESTRING (-8.642058499999999 41.1600204, -8.641618299999999 41.1599508, -8.641466299999999 41.1599268)",2,1,2,2
106,2399,0,12.442,44.4,1.0,55.2,"LINESTRING (-8.6358336 41.1589918, -8.6357116 41.1590557)",3,2,2,0
106,4569,0,218.883,43.6,18.1,102.6,"LINESTRING (-8.6358336 41.1589918, -8.6355343 41.1589437, -8.635316 41.1589086, -8.6352624 41.1589, -8.635067400000001 41.1588686, -8.634551200000001 41.1587795, -8.634510300000001 41.1587738, -8.634364100000001 41.1587487, -8.6342105 41.1587222, -8.6341734 41.1587158, -8.6339939 41.1586849, -8.6336453 41.1586249, -8.6334014 41.1585822, -8.633281999999999 41.1585628)",2,3,2,2
107,4505,0,186.477,48.6,13.8,55.0,"LINESTRING (-8.658168999999999 41.1607815, -8.6579608 41.1609034, -8.6566528 41.1615844, -8.6563456 41.1617443)",4,2,2,2
107,770,0,299.484,44.4,24.3,123.7,"LINESTRING (-8.658168999999999 41.1607815, -8.658110300000001 41.1607586, -8.656399800000001 41.1598635, -8.6562266 41.1597729, -8.6551931 41.1592887)",3,2,2,0
108,133,0,38.733,43.6,3.2,355.3,"LINESTRING (-8.6880264 41.1681621, -8.688089400000001 41.1683199, -8.6881024 41.1684073, -8.6880931 41.1684467, -8.688062800000001 41.1684974)",2,2,1,2
108,109,0,44.977,43.6,3.7,303.6,"LINESTRING (-8.6880264 41.1681621, -8.6881135 41.1682411, -8.6882141 41.1683028, -8.6883319 41.1683503, -8.688463499999999 41.1683804)",2,1,1,3
109,110,0,191.916,43.6,15.8,185.5,"LINESTRING (-8.688463499999999 41.1683804, -8.688597400000001 41.1683901, -8.6887302 41.1683802, -8.688857499999999 41.1683513, -8.688976800000001 41.1683036, -8.6890816 41.1682392, -8.689167899999999 41.1681602, -8.6892312 41.1680712, -8.6892706 41.167974, -8.689284000000001 41.1678733, -8.689270799999999 41.1677715, -8.689232199999999 41.1676755, -8.6891693 41.1675862, -8.6890828 41.1675065, -8.689037600000001 41.167476, -8.6889783 41.1674419, -8.6888589 41.167394, -8.688797599999999 41.1673801, -8.688729 41.1673645, -8.688664299999999 41.1673549, -8.6885946 41.1673547)",2,2,2,3
110,111,0,44.866,43.6,3.7,122.1,"LINESTRING (-8.6885946 41.1673547, -8.688427300000001 41.1673143, -8.688348700000001 41.1672824, -8.688326099999999 41.1672705, -8.688247799999999 41.167226, -8.68815 41.1671451)",2,2,1,2
110,2416,0,45.223,43.6,3.7,67.3,"LINESTRING (-8.6885946 41.1673547, -8.6884619 41.1673647, -8.6883316 41.1673946, -8.688212800000001 41.1674427, -8.688108099999999 41.1675078)",2,1,1,2
